user1,user2,timestamp
11804,11611,128540554
11611,1000,1285405639
1000,563,1285405705
563,685,1285405894
685,761,1285406074
761,10805,1285406126
10805,9503,1285406433
9503,2980,1285406458
2980,10287,1285406938
10287,10116,1285407044
10116,8256,1285407518
8256,7839,1285408162
7839,8232,1285408335
8232,2429,1285410231
2429,11215,1285410292
11215,7706,1285410924
7706,9547,1285411658
9547,8851,1285411802
8851,2398,128541194
2398,10529,1285412032
10529,7162,1285412076
7162,880,1285412329
880,1463,1285412642
1463,9878,1285412885
9878,5671,1285412915
5671,11439,1285414262
11439,9245,1285414308
9245,11981,1285414386
11981,1588,1285414454
1588,7106,1285414782
7106,4452,1285415335
4452,7622,1285415422
7622,8403,1285415779
8403,10290,1285415922
10290,4945,1285416982
4945,3619,1285417029
3619,179,1285417257
179,3654,1285417635
3654,61,1285418788
61,9856,1285419384
9856,7479,1285419585
7479,3089,128541986
3089,3945,1285419902
3945,1840,1285420636
1840,9770,1285420814
9770,5715,1285421396
5715,8916,1285422579
8916,47,1285423841
47,6846,1285424457
6846,11816,1285424528
11816,7464,1285425424
7464,12312,1285425518
12312,2325,1285425998
2325,11235,1285426068
11235,7100,1285426307
7100,7078,1285427245
7078,11560,1285427306
11560,794,1285427525
794,11499,1285427582
11499,2908,1285429536
2908,3909,1285431073
3909,3665,1285431179
3665,10746,128543161
10746,10016,1285432045
10016,8889,1285432786
8889,1915,12854332
1915,2098,1285433792
2098,10184,1285434972
10184,10361,1285437055
10361,3321,1285440812
3321,2157,1285441707
2157,11061,1285443135
11061,11138,1285447168
11138,6496,128544772
6496,5921,1285449454
5921,6245,128545758
6245,9300,1285458335
9300,11528,1285459215
11528,12593,128546027
12593,8067,1285461399
8067,11420,1285461719
11420,1237,1285461749
1237,4819,1285462713
4819,998,128546415
998,5699,1285464518
5699,12250,1285465176
12250,8305,1285465985
8305,3886,1285471171
3886,12076,1285471712
12076,5959,1285474062
5959,2240,1285474851
2240,3289,1285475136
3289,10929,1285475197
10929,7228,1285475216
7228,4928,128548138
4928,1938,1285482082
1938,7142,1285486129
7142,6266,1285486601
6266,6691,128548697
6691,10068,1285488917
2880,1428,1285538036
1428,4243,1285546672
4243,8089,1285614973
8552,7474,1285420477
7474,10879,128542294
10879,7192,1285423839
7522,6293,1285442784
6293,19,1285442828
19,11373,1285442845
11373,11431,128544287
11431,10904,1285442871
10904,9182,1285442874
9182,5370,1285442902
5370,4982,1285442905
4982,6731,1285442938
6731,580,1285442977
580,9724,1285443275
9724,7340,1285443379
7340,9805,1285443581
9805,1272,1285443608
1272,6750,1285443849
6750,1775,1285444133
1775,4196,1285444519
4196,2028,1285444523
2028,9361,1285444547
9361,6058,1285508748
6058,5637,1285522786
1998,3650,1285380727
3650,6608,1285381806
6608,6063,1285383639
6063,7407,1285384326
2122,7282,1285520539
7282,7040,1285520844
7040,6673,1285520878
6673,1637,1285521636
1637,328,1285525397
328,8720,1285525839
8720,10411,1285527765
10411,1259,1285537719
1259,10348,1285538448
10348,8908,128553921
8908,4186,1285539283
4186,5792,1285540169
5792,2082,1285540623
2082,5943,1285584273
5943,9715,1285584358
9715,9068,1285618051
9068,3502,1285618064
3502,4266,128563326
4266,11155,1285676423
11155,3976,1285680296
9600,5958,1285420297
5958,3954,128542137
3954,11216,128542137
8552,2193,1285031211
2193,2301,1285032894
2301,3682,128503353
3682,7755,128503411
7755,8254,1285034545
8254,1429,1285054243
1429,11071,1285055278
11071,2796,1285056967
2796,9515,1285117491
9515,824,128511753
824,9468,1285117626
9468,10668,1285119015
10668,1471,1285391999
1471,12327,1285392235
12327,2470,1285392283
2470,1234,1285392497
1234,10095,1285392822
10095,2036,128539299
2036,662,1285393045
662,10681,128539447
10681,1560,128539448
1560,6071,1285395512
6071,3400,128539556
3400,12045,1285395885
12045,7459,1285396831
7459,8579,128540013
8579,11111,1285404221
11111,11413,1285429506
11413,6780,1285459993
6780,4725,1285460552
4725,11379,1285460796
11379,7731,1285461013
7731,11599,1285462714
11599,9630,1285463318
9630,9180,128548094
9141,1435,1285383847
1435,10241,1285383944
10241,7205,128538445
7205,3838,1285384561
3838,3691,1285384703
3691,8634,1285384941
8634,10971,1285385376
10971,2396,1285385616
2396,8995,1285385628
8995,4445,1285385851
4445,1537,128538622
1537,8084,128538634
8084,1262,1285386372
1262,1380,12853867
1380,7431,128538672
7431,12135,1285386729
12135,3037,1285386803
3037,11699,1285386809
11699,6413,1285387208
6413,7991,1285387286
7991,2426,1285387331
2426,6677,1285387527
6677,7544,128538754
7544,11453,1285387563
11453,829,1285387909
829,9892,1285388186
9892,12511,1285388199
12511,12448,128538827
12448,12452,1285388317
12452,2946,1285389258
2946,2125,1285389466
2125,8306,128538947
8306,4824,1285389614
4824,6869,1285389629
6869,359,1285389893
359,3415,1285390072
3415,6987,1285390783
6987,10607,1285390938
10607,4269,1285391606
4269,7415,1285391879
7415,12052,1285392409
12052,3814,1285392705
3814,2719,1285393448
2719,3755,1285393474
3755,3989,1285393569
3989,3470,1285393897
3470,5253,1285394019
5253,9456,1285394166
9456,9786,1285394308
9786,7971,1285394382
7971,2329,1285394609
2329,5222,1285394616
5222,6107,1285394876
6107,12363,1285395353
12363,9440,1285395494
9440,8565,1285396163
8565,12552,1285396416
12552,12085,128539668
12085,5678,1285397247
5678,9877,1285397372
9877,2319,128539739
2319,10784,1285397392
10784,5407,1285397525
5407,1715,1285397651
7132,10622,1285000174
10622,10640,1285007063
10640,8652,1285020232
8652,7981,1285025149
7981,11927,1285037628
11927,1787,1285050409
1787,10668,1285051817
10668,4836,1285060904
4836,10741,1285068309
10741,8520,1285074904
8520,7382,1285079428
7382,7678,1285082859
7678,5534,1285087098
5534,11604,1285101548
11604,2262,128511319
2262,7437,1285120849
7437,2909,1285121094
2909,1428,1285126005
1428,11478,128514004
11478,8089,1285142914
8089,5972,1285143277
5972,5999,128514458
5999,9624,1285147579
9624,2571,128514763
2571,7389,1285155906
7389,3801,1285156182
3801,4669,1285168049
4669,1099,12851832
1099,8767,1285187997
8767,8448,1285197336
8448,10266,1285202095
10266,2051,1285206751
2051,2260,1285217821
2260,12165,1285219836
12165,9301,1285219952
9301,2724,1285220084
2724,4243,128523013
4243,5696,1285230671
5696,12016,12852487
12016,1922,1285262237
1922,4928,1285265188
4928,4671,1285265279
4671,9418,1285273499
9418,384,1285273508
384,11756,1285300895
11756,991,1285301121
991,8351,1285301759
8351,11484,1285321508
11484,1097,1285322602
1097,5834,1285336394
5834,3209,1285341851
3209,4474,128536762
4474,5221,1285371215
5221,5294,1285383489
5294,8854,1285387082
8854,2925,1285395089
2925,6576,128540758
6576,12345,1285417047
12345,9721,1285427885
9721,9180,1285430535
9180,3745,1285431378
3745,10132,128543176
10132,2288,1285439404
2288,8979,1285466434
8979,1725,1285477569
1725,4025,1285485639
4025,10032,1285488856
10032,5291,1285504233
5291,10464,1285505176
10464,3868,1285524031
3868,348,1285534108
348,8140,1285534129
8140,12224,1285535571
12224,10683,1285565486
10683,7934,128557148
7934,5242,1285580333
5242,4888,1285593158
4888,5042,1285602241
5042,11124,1285603498
11124,5544,12856129
5544,1007,1285624234
1007,3511,1285653258
3511,9335,1285671004
9335,10184,128568191
10184,3681,1285689073
3681,5951,1285692843
5951,9777,1285712134
9777,3799,1285732105
3799,8503,1285745311
8503,7552,1285754017
7552,8040,1285754218
8040,4939,1285761945
4939,7495,1285763338
7495,5562,1285766233
5562,1955,1285767518
1955,5223,1285770189
5223,929,1285818285
929,11481,1285828848
11481,4057,1285835187
4057,8588,1285840383
8588,6243,1285867575
6243,12392,1285884253
12392,11030,1285890136
11030,11527,1285897
11527,120,1285905453
120,900,1285930519
900,2764,128593236
2764,2027,128594393
2027,3812,1285947883
3812,6020,1285958996
8352,6057,1285450945
6057,2953,128546169
2953,6717,1285467254
6717,1366,128552375
1366,5071,1285523958
1383,4118,1285469
4118,373,1285506541
373,1444,1285567085
1444,9708,1285700254
3954,4639,1285483374
4639,4877,1285483375
4877,677,1285483375
677,11216,1285483375
4518,2237,1285392371
2237,4462,1285392774
4462,1360,128539363
1360,7071,128539652
7071,12355,1285426798
12355,6651,1285432382
8440,10927,1285405989
10927,4351,1285406131
4351,6767,1285407428
6767,6426,1285408122
5249,10704,1285344842
10704,9594,1285348429
9594,192,1285348584
192,12222,1285348588
12222,7793,1285348612
7793,3823,1285348691
3823,5484,128534871
5484,7451,1285348745
7451,4910,1285348769
4910,2593,1285348771
2593,3303,1285348773
3303,5856,1285348775
5856,5904,1285348775
5904,7383,1285348777
7383,3699,1285348813
3699,12215,128534885
12215,1437,1285348899
1437,5693,1285348954
5693,1285,1285348988
1285,10448,1285349137
10448,6655,1285349654
6655,12205,1285349658
12205,11784,1285349824
11784,5634,1285350063
5634,5365,1285350735
5365,6926,1285350785
6926,11869,1285350843
11869,10613,1285350965
10613,2596,12853512
2596,6740,1285351549
6740,11480,1285352155
11480,10202,1285352277
10202,1439,1285355671
1439,11864,128536082
11864,440,1285361164
440,7856,1285363749
7856,8811,1285363857
8811,10532,1285363902
10532,7800,1285365033
7800,6250,1285366005
6250,7722,1285369077
7722,10871,1285372183
10871,12340,12853723
12340,8235,1285372792
8235,7709,1285373347
7709,385,1285382291
385,10551,1285382522
10551,6609,1285382675
6609,2832,1285386762
2832,11214,1285387013
11214,5159,1285387065
5159,6547,128538742
6547,9138,1285388012
9138,8881,1285388927
8881,9350,1285398866
9350,10694,1285408283
10694,2616,1285413535
2616,12039,1285416662
12039,8864,1285417919
8864,10616,1285418053
10616,1123,1285418088
1123,2700,1285418107
2700,7930,1285418174
7930,11276,1285418218
11276,6798,128541824
6798,9052,1285421118
9052,10906,1285422319
10906,8784,1285423845
8784,8952,1285430095
8952,6587,1285436144
6587,2976,1285436307
2976,17,1285442726
17,8041,1285446552
8041,8870,1285446662
8870,1966,1285446869
1966,2868,128545402
2868,251,1285454115
251,11737,1285454366
11737,1559,1285454612
1559,2668,1285454916
2668,9557,1285455465
9557,235,1285458155
235,3390,1285460608
3390,11927,1285464897
11927,11552,1285504334
11552,53,1285513549
53,12519,1285513684
12519,8081,1285513879
8081,7456,1285517586
7456,959,128552407
959,5262,1285529783
5262,2041,1285530734
2041,9169,1285537489
9169,1326,1285548431
1326,9546,1285583039
9546,4574,1285591086
4574,9642,1285595244
9642,684,1285595766
684,1206,128559673
1206,2505,1285600723
2505,1111,1285600777
1111,6819,1285600842
6819,5944,1285600883
5944,7220,128560117
7220,4816,1285601237
4816,5974,1285601647
5974,10725,1285602046
10725,1944,1285603352
1944,11629,1285607373
11629,6396,1285625809
6396,5826,1285625815
5826,2655,1285642882
2655,11576,1285648657
11576,6100,128567129
6100,339,1285672089
339,2201,1285678847
2201,6897,1285678873
6897,3330,1285678928
3330,2907,1285679001
2907,602,1285681152
602,6859,1285681518
6859,11000,1285683098
11000,8615,1285684368
8615,566,1285684768
566,6824,1285688908
6824,6506,1285690627
6506,11645,1285691325
11645,213,1285692389
213,11685,1285692646
11685,2411,1285693077
2411,6113,1285693487
10145,11498,1285429516
11498,5042,128542972
5042,3252,1285430513
3252,4888,1285442598
4888,644,128545403
644,10293,1285510347
10846,7875,1285530993
7875,9350,1285533522
9350,8745,1285592995
8745,8204,128560396
1998,7407,1285444689
7407,6608,1285444701
6608,3650,1285444809
3650,6063,1285446968
7894,6726,1285494101
6726,4336,1285494116
4336,6055,1285494124
6055,9444,1285494133
9444,3067,1285495291
3067,12065,1285495529
12065,12029,1285496054
12029,3830,1285496734
3830,11813,1285496973
11813,9649,128549794
9649,5019,1285498899
5019,613,1285499744
613,11568,1285502257
11568,2605,1285503447
2605,3934,1285504291
3934,6908,1285505264
6908,3677,1285505288
3677,2920,1285507055
2920,7774,1285507175
7774,8763,1285507888
8763,5813,128551079
10986,9726,1285505181
9726,6354,1285505199
6354,12062,1285505576
12062,5657,1285505951
5657,9160,1285511211
9160,6365,1285511596
6365,12278,1285519088
12278,3544,1285519263
3544,3595,1285530299
3595,6889,1285540018
1023,1309,1285463627
1309,10277,1285463627
10277,6580,1285463627
6580,5174,1285463627
5174,10948,1285463628
10948,8034,1285463628
3160,144,1285412543
144,3540,128541288
3540,9019,1285414416
9019,8676,1285415155
8676,9261,128541861
9261,10001,1285440683
9227,8425,1285147897
8425,910,1285150523
910,1383,1285159405
1383,10988,128516171
10988,1649,1285163887
1649,6207,1285166226
6207,7905,1285166694
7905,12546,1285169078
12546,10190,1285170238
10190,1620,1285170694
1620,5210,1285170761
5210,399,1285173022
399,7890,128517392
7890,8192,1285175209
8192,5650,1285177499
5650,12432,1285178981
12432,7068,1285179343
7068,6162,1285179859
6162,7498,1285179979
7498,10828,1285186611
10828,5231,1285188208
5231,3640,128518822
3640,9725,1285189273
9725,11430,1285190151
11430,12275,1285190857
12275,1025,1285193241
1025,2611,1285195205
2611,9655,1285196202
9655,12245,1285196209
12245,2893,128519623
2893,7111,1285198618
7111,1755,1285200034
1755,4181,1285202461
4181,11408,1285203131
11408,6491,1285203297
6491,3198,128520529
3198,2433,1285207737
2433,11655,1285209671
11655,8755,1285219566
8755,42,1285220136
42,2824,1285221213
2824,12077,1285223829
12077,2468,12852333
2468,5418,1285245046
5418,10388,1285250813
10388,3656,1285255129
3656,9646,1285257144
9646,12159,1285272211
12159,9987,1285286795
9987,2180,1285300578
2180,11357,1285304741
11357,6455,1285312477
6455,10337,1285317601
10337,2720,1285320344
2720,4460,128532592
4460,2813,1285327004
2813,8315,1285327688
8315,4766,1285328342
4766,7610,1285328797
7610,2221,1285343435
2221,2816,1285343626
2816,12249,1285354449
12249,7490,128535525
7490,10,1285358056
10,2565,1285359457
2565,9923,1285360944
9923,4419,1285361773
4419,3974,1285363292
3974,6408,1285368788
6408,753,128538802
753,6062,1285389048
